,time,SpaceHeat
519,2019-01-22 14:00:00+00:00,0.727972594
520,2019-01-22 15:00:00+00:00,0.739863207
521,2019-01-22 16:00:00+00:00,0.725105881
522,2019-01-22 17:00:00+00:00,0.720840226
523,2019-01-22 18:00:00+00:00,0.706605027
524,2019-01-22 19:00:00+00:00,0.636330534
525,2019-01-22 20:00:00+00:00,0.53141039
526,2019-01-22 21:00:00+00:00,0.355288301
527,2019-01-22 22:00:00+00:00,0.280494461
528,2019-01-22 23:00:00+00:00,0.239881094
529,2019-01-23 00:00:00+00:00,0.246201643
530,2019-01-23 01:00:00+00:00,0.280377429
531,2019-01-23 02:00:00+00:00,0.319090799
532,2019-01-23 03:00:00+00:00,0.380334377
533,2019-01-23 04:00:00+00:00,0.493868979
534,2019-01-23 05:00:00+00:00,0.698130943
535,2019-01-23 06:00:00+00:00,0.860714011
536,2019-01-23 07:00:00+00:00,0.968369414
537,2019-01-23 08:00:00+00:00,0.97425246
538,2019-01-23 09:00:00+00:00,0.923401115
539,2019-01-23 10:00:00+00:00,0.736715389
540,2019-01-23 11:00:00+00:00,0.871402663
541,2019-01-23 12:00:00+00:00,0.765340796
542,2019-01-23 13:00:00+00:00,0.674369762
543,2019-01-23 14:00:00+00:00,0.725711396
544,2019-01-23 15:00:00+00:00,0.739470611
545,2019-01-23 16:00:00+00:00,0.726448866
546,2019-01-23 17:00:00+00:00,0.725002151
547,2019-01-23 18:00:00+00:00,0.711281227
548,2019-01-23 19:00:00+00:00,0.641784283
549,2019-01-23 20:00:00+00:00,0.538309885
550,2019-01-23 21:00:00+00:00,0.361339617
551,2019-01-23 22:00:00+00:00,0.288944409
552,2019-01-23 23:00:00+00:00,0.25040858
553,2019-01-24 00:00:00+00:00,0.258407695
554,2019-01-24 01:00:00+00:00,0.295553553
555,2019-01-24 02:00:00+00:00,0.33942086
556,2019-01-24 03:00:00+00:00,0.399944469
